DCid	Species	GSMID	Factor	Cell_line	Cell_type	Tissue_type	FastQC	UniquelyMappedRatio	PBC	PeaksFoldChangeAbove10	FRiP	PeaksUnionDHSRatio
49009	Homo sapiens	GSM1405102	CPSF3L	HeLa	Epithelium	Cervix	39.0	0.8678	0.877	254.0	0.00451425	0.9412945308580001
49010	Homo sapiens	GSM1405103	CPSF3L	HeLa	Epithelium	Cervix	39.0	0.8806	0.97	467.0	0.0126655	0.9574
49011	Homo sapiens	GSM1405104	CPSF3L	HeLa	Epithelium	Cervix	38.0	0.8518	0.763	56.0	0.0032990000000000003	0.49694501018299997
49012	Homo sapiens	GSM1405105	CPSF3L	HeLa	Epithelium	Cervix	38.0	0.8614	0.809	129.0	0.00312	0.7825
49013	Homo sapiens	GSM1405110	POLR2A	HeLa	Epithelium	Cervix	39.0	0.9017	0.958	10283.0	0.28150775	0.9722
49014	Homo sapiens	GSM1405111	POLR2A	HeLa	Epithelium	Cervix	39.0	0.8690000000000001	0.958	8320.0	0.26096525	0.9696
49015	Homo sapiens	GSM1405112	POLR2A	HeLa	Epithelium	Cervix	37.0	0.8981	0.988	9822.0	0.27431675	0.9714
49016	Homo sapiens	GSM1405113	POLR2A	HeLa	Epithelium	Cervix	37.0	0.8865	0.9840000000000001	7172.0	0.22430175	0.9702
49017	Homo sapiens	GSM1405114	POLR2A	HeLa	Epithelium	Cervix	39.0	0.8572	0.978	1831.0	0.06474675	0.9682
49018	Homo sapiens	GSM1405115	POLR2A	HeLa	Epithelium	Cervix	39.0	0.8694	0.987	841.0	0.08647725	0.9714
49019	Homo sapiens	GSM1405116	POLR2A	HeLa	Epithelium	Cervix	37.0	0.8162	0.961	183.0	0.012911500000000001	0.870344827586
49020	Homo sapiens	GSM1405117	POLR2A	HeLa	Epithelium	Cervix	37.0	0.8102	0.934	591.0	0.03115475	0.8964
49021	Homo sapiens	GSM1405118	CPSF3L	HeLa	Epithelium	Cervix	39.0	0.7787	0.9470000000000001	1018.0	0.0142155	0.9179999999999999
49022	Homo sapiens	GSM1405119	CPSF3L	HeLa	Epithelium	Cervix	38.0	0.8362	0.96	75.0	0.00245475	0.7484197218709999
49023	Homo sapiens	GSM1405120	POLR2A	HeLa	Epithelium	Cervix	38.0	0.7104	0.9840000000000001	1945.0	0.05334775	0.9614
49024	Homo sapiens	GSM1405121	POLR2A	HeLa	Epithelium	Cervix	38.0	0.8508	0.976	246.0	0.01686275	0.9348
49027	Homo sapiens	GSM1405131	ERCC6	None	Fibroblast	Skin	38.0	0.7464	0.982	28.0	0.00374075	0.9211647727269999
49028	Homo sapiens	GSM1405132	POLR2A	None	Fibroblast	Skin	37.0	0.7392	0.99	7864.0	0.12157325	0.9738
49030	Homo sapiens	GSM1405134	ERCC6	None	Fibroblast	Skin	38.0	0.7219	0.993	35.0	0.00339775	0.859045504994
49031	Homo sapiens	GSM1405135	POLR2A	None	Fibroblast	Skin	34.0	0.6709999999999999	0.987	6026.0	0.09419675	0.973
49033	Homo sapiens	GSM1405137	ERCC6	None	Fibroblast	Skin	36.0	0.7181	0.995	37.0	0.0034205	0.854002254791
49034	Homo sapiens	GSM1405138	POLR2A	None	Fibroblast	Skin	37.0	0.7377	0.9940000000000001	4875.0	0.05615075	0.972
49036	Homo sapiens	GSM1405140	ERCC6	None	Fibroblast	Skin	34.0	0.6278	0.992	85.0	0.01841825	0.9329999999999999
49037	Homo sapiens	GSM1405141	POLR2A	None	Fibroblast	Skin	36.0	0.6839	0.983	9013.0	0.175336	0.9738
49099	Homo sapiens	GSM1409657	PPARG	NCI-H1993	None	Lung	9.0	0.4194	0.778	69.0	0.0031565	0.9148936170209999
49101	Homo sapiens	GSM1409659	PPARG	NCI-H2347	None	None	9.0	0.3444	0.8370000000000001	127.0	0.002338	0.9343794579170001
49154	Homo sapiens	GSM1411215	SFPQ	MCF-7	Epithelium	Breast	38.0	0.8243	0.996	60.0	0.0209125	0.4268
49156	Homo sapiens	GSM1411619	COIL	HeLa	Epithelium	Cervix	38.0	0.9017	0.9940000000000001	89.0	0.00306925	0.5265780730899999
49158	Homo sapiens	GSM1412317	AR	22RV1	Epithelium	Prostate	39.0	0.8511	0.9209999999999999	462.0	0.007369	0.834635416667
49160	Homo sapiens	GSM1412319	AR	22RV1	Epithelium	Prostate	38.0	0.8204	0.917	73.0	0.00498425	0.503576537911
49178	Homo sapiens	GSM1414504	EMX1	HEK293T	Epithelium	Embryonic Kidney	38.0	0.6325	0.982	97.0	0.00308825	0.477043673012
49179	Homo sapiens	GSM1414505	EMX1	HEK293T	Epithelium	Embryonic Kidney	38.0	0.6658	0.973	50.0	0.0024555	0.434689507495
49180	Homo sapiens	GSM1414506	EGFA-T1	HEK293T	Epithelium	Embryonic Kidney	38.0	0.8367	0.861	55.0	0.00268325	0.502008032129
49181	Homo sapiens	GSM1414507	EGFA-T1	HEK293T	Epithelium	Embryonic Kidney	38.0	0.7396	0.968	73.0	0.0020715	0.514112903226
49183	Homo sapiens	GSM1414509	EMX1	HeLa	Epithelium	Cervix	38.0	0.6988	0.732	79.0	0.00875925	0.5548
49184	Homo sapiens	GSM1414510	EGFA-T1	HeLa	Epithelium	Cervix	38.0	0.7523	0.9129999999999999	51.0	0.00226425	0.596428571429
49193	Homo sapiens	GSM1415123	CSNK2A1	LNCaP	Epithelium	Prostate	39.0	0.7842	0.98	184.0	0.028877999999999997	0.9108
49194	Homo sapiens	GSM1415124	POLR2A	LNCaP	Epithelium	Prostate	39.0	0.8284	0.9890000000000001	7306.0	0.13989925	0.9706
49195	Homo sapiens	GSM1415125	POLR2A	LNCaP	Epithelium	Prostate	38.0	0.8431	0.973	12836.0	0.35073649999999995	0.9732
49196	Homo sapiens	GSM1415923	DDX5	NTERA-2	None	Testis	32.0	0.6145	0.961	446.0	0.12008525	0.3988
49198	Homo sapiens	GSM1416527	F2RL1	HEK293	Epithelium	Embryonic Kidney	38.0	0.7609999999999999	0.996	35.0	0.00175725	0.592105263158
49200	Homo sapiens	GSM1416931	PDX1	None	Embryonic Stem Cell	Embryo	38.0	0.8205	0.99	3552.0	0.02665275	0.7952
49225	Homo sapiens	GSM1422482	ERG	VCaP	Epithelium	Prostate	37.0	0.91	0.9890000000000001	3356.0	0.0303595	0.9372
49226	Homo sapiens	GSM1422483	ERG	VCaP	Epithelium	Prostate	37.0	0.9059	0.9890000000000001	1276.0	0.0172485	0.9182
49238	Homo sapiens	GSM1424526	ETS1	DU145	Epithelium	Prostate	38.0	0.7361	0.997	579.0	0.03685425	0.9436
49239	Homo sapiens	GSM1424527	ELF1	DU145	Epithelium	Prostate	38.0	0.5681	0.996	111.0	0.004856	0.736278447122
49240	Homo sapiens	GSM1424528	ELK4	DU145	Epithelium	Prostate	38.0	0.6304	0.996	113.0	0.00424675	0.699029126214
49241	Homo sapiens	GSM1424529	GABPA	DU145	Epithelium	Prostate	38.0	0.7403	0.995	1714.0	0.0145585	0.9286146400480001
49242	Homo sapiens	GSM1424530	JUND	DU145	Epithelium	Prostate	38.0	0.5716	0.995	88.0	0.00557825	0.9098250336470001
49243	Homo sapiens	GSM1424531	ETS1	PANC-1	None	Pancreas	38.0	0.3471	0.973	650.0	0.014217500000000001	0.935750466542
49245	Homo sapiens	GSM1424569	SCML2	293T-Rex	None	None	39.0	0.7876	0.966	40.0	0.001813	0.6048387096769999
49246	Homo sapiens	GSM1424570	SCML2	293T-Rex	None	None	39.0	0.8222	0.973	74.0	0.00219225	0.7205882352940001
49247	Homo sapiens	GSM1424571	BMI1	293T-Rex	None	None	39.0	0.8436	0.987	95.0	0.00195	0.7434944237919999
49249	Homo sapiens	GSM1424573	SCML2	293T-Rex	None	None	39.0	0.8421	0.97	33.0	0.00190425	0.5666666666669999
49250	Homo sapiens	GSM1424574	SCML2	293T-Rex	None	None	39.0	0.8425	0.983	67.0	0.0021295000000000003	0.683018867925
49251	Homo sapiens	GSM1424575	BMI1	293T-Rex	None	None	39.0	0.8569	0.987	66.0	0.0022329999999999997	0.701244813278
49253	Homo sapiens	GSM1424577	SCML2	293T-Rex	None	None	37.0	0.8207	0.976	37.0	0.001583	0.6116504854370001
49254	Homo sapiens	GSM1424578	SCML2	293T-Rex	None	None	38.0	0.8321	0.985	87.0	0.0022085	0.755154639175
49255	Homo sapiens	GSM1424579	BMI1	293T-Rex	None	None	38.0	0.8474	0.9890000000000001	58.0	0.00182175	0.675
49257	Homo sapiens	GSM1424581	SCML2	293T-Rex	None	None	37.0	0.0833	0.718	14.0	0.00496524459346	0.39913232104099994
49258	Homo sapiens	GSM1424582	SCML2	293T-Rex	None	None	37.0	0.5155	0.787	83.0	0.00730875	0.728622327791
49259	Homo sapiens	GSM1424583	BMI1	293T-Rex	None	None	36.0	0.4098	0.579	81.0	0.128477779779	0.4374
49261	Homo sapiens	GSM1424585	SCML2	293T-Rex	None	None	33.0	0.1294	0.91	12.0	0.0016502802373099998	0.655172413793
49262	Homo sapiens	GSM1424586	SCML2	293T-Rex	None	None	37.0	0.4689	0.88	86.0	0.0045205	0.8670658682629999
49263	Homo sapiens	GSM1424587	BMI1	293T-Rex	None	None	37.0	0.6643	0.9390000000000001	115.0	0.0067705	0.7867692307690001
49265	Homo sapiens	GSM1424589	SCML2	293T-Rex	None	None	36.0	0.2605	0.775	27.0	0.00409004617448	0.505649717514
49266	Homo sapiens	GSM1424590	SCML2	293T-Rex	None	None	37.0	0.5986	0.841	1255.0	0.057133500000000004	0.43200000000000005
49267	Homo sapiens	GSM1424591	BMI1	293T-Rex	None	None	37.0	0.6751	0.9359999999999999	311.0	0.010672	0.41421800947899995
49276	Homo sapiens	GSM1430921	ZBTB17	LS174T	Epithelium	Colon	35.0	0.7563	0.988	4787.0	0.06788475	0.8740000000000001
49277	Homo sapiens	GSM1430922	MYC	LS174T	Epithelium	Colon	36.0	0.7772	0.98	415.0	0.0070845	0.948113207547
49279	Homo sapiens	GSM1430924	ZBTB17	LS174T	Epithelium	Colon	34.0	0.7818	0.995	1029.0	0.0119915	0.916436736303
49280	Homo sapiens	GSM1430925	MYC	LS174T	Epithelium	Colon	35.0	0.7852	0.99	102.0	0.00234125	0.9179894179889999
49414	Homo sapiens	GSM1442789	EP300	IMR90	Fibroblast	Lung	38.0	0.8722	0.897	9179.0	0.180508	0.9854
49415	Homo sapiens	GSM1442790	EP300	IMR90	Fibroblast	Lung	39.0	0.4584	0.875	6333.0	0.1429765	0.9858
49416	Homo sapiens	GSM1442890	RB1	IMR90	Fibroblast	Lung	38.0	0.8331	0.985	305.0	0.01772225	0.9516
49417	Homo sapiens	GSM1442891	RB1	IMR90	Fibroblast	Lung	38.0	0.8132	0.986	390.0	0.02396525	0.9518
49420	Homo sapiens	GSM1442894	RB1	IMR90	Fibroblast	Lung	38.0	0.7426	0.985	100.0	0.002673	0.6977401129940001
49421	Homo sapiens	GSM1442895	RB1	IMR90	Fibroblast	Lung	38.0	0.7732	0.987	87.0	0.0025375	0.654285714286
49422	Homo sapiens	GSM1442896	RB1	IMR90	Fibroblast	Lung	38.0	0.7549	0.983	62.0	0.00246875	0.557692307692
49423	Homo sapiens	GSM1442897	RB1	IMR90	Fibroblast	Lung	38.0	0.7679	0.983	75.0	0.0025015000000000003	0.667785234899
49428	Homo sapiens	GSM1442923	EP300	IMR90	Fibroblast	Lung	37.0	0.1682	0.7170000000000001	9.0	0.0005545	0.901234567901
49429	Homo sapiens	GSM1442924	POLR2A	IMR90	Fibroblast	Lung	38.0	0.2255	0.696	11.0	0.000528	0.7555555555560001
49442	Homo sapiens	GSM1448891	POLR2A	HeLa	Epithelium	Cervix	38.0	0.8693	0.986	56.0	0.0039415	0.833716123105
49444	Homo sapiens	GSM1448893	POLR2A	HeLa	Epithelium	Cervix	38.0	0.8689	0.987	73.0	0.0071765	0.9054
49446	Homo sapiens	GSM1462475	HIF1A	T47D	Epithelium	Mammary Gland	36.0	0.8577	0.985	21226.0	0.34067425	0.943
49447	Homo sapiens	GSM1462476	HIF1A	T47D	Epithelium	Mammary Gland	36.0	0.8372	0.98	14607.0	0.21153249999999998	0.9358
49448	Homo sapiens	GSM1462477	EGLN2	T47D	Epithelium	Mammary Gland	38.0	0.8574	0.978	2145.0	0.06377775	0.958
49449	Homo sapiens	GSM1462478	NRF1	T47D	Epithelium	Mammary Gland	39.0	0.8164	0.917	4432.0	0.08762775	0.956
49475	Homo sapiens	GSM1463456	HES1	SW1353	None	Bone	38.0	0.6029	0.6679999999999999	145.0	0.01099975	0.14846743295
49479	Homo sapiens	GSM1463918	CTCF	None	Retinal pigment cell	None	38.0	0.8062	0.983	24918.0	0.08570125	0.9732
49480	Homo sapiens	GSM1463919	E2F4	None	Retinal pigment cell	None	38.0	0.7889	0.973	795.0	0.00604525	0.925013390466
49481	Homo sapiens	GSM1463920	RPE	None	Retinal pigment cell	None	38.0	0.8301	0.985	5573.0	0.07644275	0.9736
49482	Homo sapiens	GSM1463921	ZNF92	None	Retinal pigment cell	None	38.0	0.7374	0.98	7317.0	0.04446875	0.5856
49484	Homo sapiens	GSM1463930	MED1	None	Myoblast	None	38.0	0.8136	0.9179999999999999	5768.0	0.13659375	0.9872
49492	Homo sapiens	GSM1463938	POLR2A	Jurkat	T Lymphocyte	Blood	38.0	0.8131	0.909	2429.0	0.05296	0.9696
49493	Homo sapiens	GSM1463939	CDK7	Jurkat	T Lymphocyte	Blood	38.0	0.7961	0.863	1271.0	0.02100325	0.9620000000000001
49494	Homo sapiens	GSM1463940	CDK7	Jurkat	T Lymphocyte	Blood	38.0	0.7903	0.907	799.0	0.0327705	0.9620000000000001
49533	Homo sapiens	GSM1465032	POLR2A	HCT-116	None	Colon	39.0	0.8156	0.995	296.0	0.0177295	0.9532
49534	Homo sapiens	GSM1465033	POLR2A	HCT-116	None	Colon	38.0	0.8586	0.998	272.0	0.01676275	0.9352
49535	Homo sapiens	GSM1465034	POLR2A	HCT-116	None	Colon	37.0	0.867	0.993	6160.0	0.14511500000000002	0.9732
49536	Homo sapiens	GSM1466000	RUNX1	None	Leukemic Blast Cell	None	39.0	0.5432	0.941	15671.0	0.2921435	0.975
49537	Homo sapiens	GSM1466006	EP300	Kasumi-1	Myeloblast	Blood	39.0	0.7997	0.632	75.0	0.003967	0.621265377856
49538	Homo sapiens	GSM1466007	EP300	Kasumi-1	Myeloblast	Blood	38.0	0.7307	0.861	84.0	0.00309525	0.8291316526610001
49541	Homo sapiens	GSM1466835	BRD4	H9	Embryonic Stem Cell	Embryo	37.0	0.8359	0.985	64.0	0.0033075	0.696275071633
49542	Homo sapiens	GSM1466836	BRD4	H9	Embryonic Stem Cell	Embryo	37.0	0.8362	0.986	66.0	0.002931	0.574412532637
49543	Homo sapiens	GSM1466837	BRD2	H9	Embryonic Stem Cell	Embryo	38.0	0.8292	0.799	72.0	0.00456125	0.757086614173
49544	Homo sapiens	GSM1466838	BRD2	H9	Embryonic Stem Cell	Embryo	38.0	0.8352	0.917	41.0	0.00185375	0.609467455621
49545	Homo sapiens	GSM1466839	BRD3	H9	Embryonic Stem Cell	Embryo	38.0	0.8335	0.8220000000000001	26.0	0.00098025	0.527272727273
49546	Homo sapiens	GSM1466840	BRD3	H9	Embryonic Stem Cell	Embryo	38.0	0.8320000000000001	0.9179999999999999	52.0	0.0022129999999999997	0.555066079295
49547	Homo sapiens	GSM1466841	POLR2A	H9	Embryonic Stem Cell	Embryo	38.0	0.8594	0.898	357.0	0.017445	0.9454
49548	Homo sapiens	GSM1466842	POLR2A	H9	Embryonic Stem Cell	Embryo	38.0	0.8504	0.8190000000000001	818.0	0.0322105	0.9584
49603	Homo sapiens	GSM1467731	ZNF486	None	Embryonic Stem Cell	Embryo	36.0	0.7811	0.7120000000000001	2454.0	0.01690075	0.2244
49604	Homo sapiens	GSM1467732	ZNF486	None	Embryonic Stem Cell	Embryo	35.0	0.7934	0.701	5808.0	0.0452375	0.2278
49606	Homo sapiens	GSM1467734	TRIM28	None	Embryonic Stem Cell	Embryo	37.0	0.7209	0.406	5748.0	0.37738125	0.8472
49608	Homo sapiens	GSM1467736	TRIM28	None	Embryonic Stem Cell	Embryo	33.0	0.5735	0.488	1645.0	0.03151875	0.4346
49609	Homo sapiens	GSM1467737	TRIM28	None	Embryonic Stem Cell	Embryo	35.0	0.8238	0.55	188.0	0.00460675	0.407930472569
49611	Homo sapiens	GSM1469979	ESR1	MCF-7	Epithelium	Breast	37.0	0.4918	0.945	2078.0	0.0203695	0.9302
49612	Homo sapiens	GSM1469980	ESR1	MCF-7	Epithelium	Breast	35.0	0.5746	0.973	11513.0	0.10901225	0.8554
49613	Homo sapiens	GSM1469981	RARA	MCF-7	Epithelium	Breast	39.0	0.8390000000000001	0.993	52.0	0.001598	0.587755102041
49614	Homo sapiens	GSM1469982	RARA	MCF-7	Epithelium	Breast	37.0	0.3236	0.9790000000000001	1888.0	0.032915	0.9282
49615	Homo sapiens	GSM1469983	RARA	MCF-7	Epithelium	Breast	37.0	0.6469	0.998	162.0	0.00306475	0.8852988691439999
49616	Homo sapiens	GSM1469984	RARA	MCF-7	Epithelium	Breast	37.0	0.8032	0.9940000000000001	198.0	0.0037135	0.901812688822
49617	Homo sapiens	GSM1469985	RARG	MCF-7	Epithelium	Breast	39.0	0.6912	0.885	968.0	0.014858000000000001	0.9402
49618	Homo sapiens	GSM1469986	RARG	MCF-7	Epithelium	Breast	39.0	0.8029999999999999	0.978	310.0	0.00461125	0.907620041754
49619	Homo sapiens	GSM1469987	RARG	MCF-7	Epithelium	Breast	39.0	0.7874	0.975	272.0	0.00420075	0.8949864498639999
49620	Homo sapiens	GSM1469988	RARA	MCF-7	Epithelium	Breast	39.0	0.7754	0.996	1430.0	0.02241575	0.9544
49621	Homo sapiens	GSM1469989	RARA	MCF-7	Epithelium	Breast	39.0	0.7637	0.9940000000000001	256.0	0.00562125	0.9383022774330001
49622	Homo sapiens	GSM1469990	RARG	MCF-7	Epithelium	Breast	39.0	0.7664	0.986	280.0	0.007186	0.945419103314
49623	Homo sapiens	GSM1469991	RARG	MCF-7	Epithelium	Breast	39.0	0.8365	0.992	507.0	0.011658499999999999	0.9468
49624	Homo sapiens	GSM1469992	GATA3	MCF-7	Epithelium	Breast	38.0	0.7578	0.948	115.0	0.00253425	0.7612359550560001
49625	Homo sapiens	GSM1469993	GATA3	MCF-7	Epithelium	Breast	36.0	0.8009	0.998	647.0	0.01322475	0.9192
49626	Homo sapiens	GSM1469994	GATA3	MCF-7	Epithelium	Breast	38.0	0.8434	0.998	871.0	0.01691675	0.9204
49627	Homo sapiens	GSM1469995	GATA3	MCF-7	Epithelium	Breast	38.0	0.8374	0.998	832.0	0.0107875	0.927
49628	Homo sapiens	GSM1469996	GATA3	MCF-7	Epithelium	Breast	38.0	0.8351	0.998	651.0	0.0076545	0.9061169616850001
49629	Homo sapiens	GSM1469997	TFAP2C	MCF-7	Epithelium	Breast	39.0	0.8583	0.9840000000000001	468.0	0.00980725	0.9532
49630	Homo sapiens	GSM1469998	TFAP2C	MCF-7	Epithelium	Breast	39.0	0.8515	0.988	5479.0	0.051397000000000005	0.9688
49631	Homo sapiens	GSM1469999	MED1	MCF-7	Epithelium	Breast	37.0	0.1233	0.884	10.0	0.000361	0.434782608696
49632	Homo sapiens	GSM1470000	MED1	MCF-7	Epithelium	Breast	34.0	0.1396	0.972	51.0	0.0026255	0.9148665819570001
49633	Homo sapiens	GSM1470001	PRKDC	MCF-7	Epithelium	Breast	39.0	0.8318	0.996	46.0	0.0016655	0.651162790698
49634	Homo sapiens	GSM1470002	PRKDC	MCF-7	Epithelium	Breast	39.0	0.8152	0.988	56.0	0.005676	0.946453215567
49635	Homo sapiens	GSM1470003	PRKDC	MCF-7	Epithelium	Breast	38.0	0.1627	0.973	5.0	0.000574451266537	0.5714285714289999
49636	Homo sapiens	GSM1470004	PRKDC	MCF-7	Epithelium	Breast	39.0	0.8364	0.988	68.0	0.00400775	0.908622908623
49637	Homo sapiens	GSM1470005	PRKDC	MCF-7	Epithelium	Breast	39.0	0.8199	0.915	46.0	0.0011145	0.52
49638	Homo sapiens	GSM1470006	PRKDC	MCF-7	Epithelium	Breast	39.0	0.8023	0.675	25.0	0.000895	0.607142857143
49639	Homo sapiens	GSM1470007	ESR1	MCF-7	Epithelium	Breast	39.0	0.8079	0.983	51.0	0.00126775	0.617142857143
49640	Homo sapiens	GSM1470008	ESR1	MCF-7	Epithelium	Breast	39.0	0.8169	0.611	408.0	0.0067670000000000004	0.89300758214
49641	Homo sapiens	GSM1470009	ESR1	MCF-7	Epithelium	Breast	39.0	0.8192	0.98	57.0	0.00163025	0.660231660232
49642	Homo sapiens	GSM1470010	ESR1	MCF-7	Epithelium	Breast	39.0	0.805	0.732	50.0	0.001475	0.70612244898
49643	Homo sapiens	GSM1470011	ESR1	MCF-7	Epithelium	Breast	38.0	0.1683	0.8909999999999999	506.0	0.011290698769000001	0.930340557276
49644	Homo sapiens	GSM1470012	ESR1	MCF-7	Epithelium	Breast	38.0	0.1427	0.9279999999999999	440.0	0.010647083609200001	0.941027801179
49645	Homo sapiens	GSM1470013	EP300	MCF-7	Epithelium	Breast	37.0	0.8105	0.9570000000000001	1694.0	0.0898745	0.9704
49646	Homo sapiens	GSM1470014	EP300	MCF-7	Epithelium	Breast	38.0	0.8296	0.9590000000000001	857.0	0.032202999999999996	0.9488
49647	Homo sapiens	GSM1470015	EP300	MCF-7	Epithelium	Breast	38.0	0.7663	0.9890000000000001	99.0	0.009981499999999999	0.9566
49648	Homo sapiens	GSM1470016	EP300	MCF-7	Epithelium	Breast	37.0	0.7988	0.9690000000000001	607.0	0.0742235	0.9644
49649	Homo sapiens	GSM1470017	MED1	MCF-7	Epithelium	Breast	37.0	0.7624	0.9590000000000001	260.0	0.03552875	0.9608
49650	Homo sapiens	GSM1470018	MED1	MCF-7	Epithelium	Breast	37.0	0.6941	0.9690000000000001	183.0	0.02017325	0.9484
49651	Homo sapiens	GSM1470019	MED1	MCF-7	Epithelium	Breast	37.0	0.8065	0.963	408.0	0.06519475	0.951
49652	Homo sapiens	GSM1470020	MED1	MCF-7	Epithelium	Breast	37.0	0.7839	0.9540000000000001	1049.0	0.08482875	0.966
49653	Homo sapiens	GSM1470021	ESR1	MCF-7	Epithelium	Breast	39.0	0.3111	0.9440000000000001	986.0	0.01164425	0.8561387066539999
49654	Homo sapiens	GSM1470022	ESR1	MCF-7	Epithelium	Breast	39.0	0.7414	0.914	1233.0	0.01293925	0.83864265928
49655	Homo sapiens	GSM1470023	ESR1	MCF-7	Epithelium	Breast	36.0	0.8113	0.997	267.0	0.0103911440743	0.915714285714
49656	Homo sapiens	GSM1470024	ESR1	MCF-7	Epithelium	Breast	37.0	0.7786	0.981	494.0	0.00516475	0.880215343203
49657	Homo sapiens	GSM1470025	FOXA1	MCF-7	Epithelium	Breast	36.0	0.7259	0.9940000000000001	3990.0	0.02545175	0.9562
49658	Homo sapiens	GSM1470026	FOXA1	MCF-7	Epithelium	Breast	38.0	0.8077	0.99	10491.0	0.0761765	0.9718
49669	Homo sapiens	GSM1477597	PROX1	SW480	None	Colon	34.0	0.8238	0.972	7986.0	0.1593635	0.9552
49697	Homo sapiens	GSM1485998	DEK	U937	None	Pleura	36.0	0.8945	0.9620000000000001	206.0	0.03258275	0.8544
49698	Homo sapiens	GSM1485999	DEK	U937	None	Pleura	36.0	0.9102	0.988	68.0	0.00255475	0.358974358974
49723	Homo sapiens	GSM1499400	ASCL1	NCI-H1184	Epithelium	Lung	38.0	0.8427	0.7440000000000001	3686.0	0.03276675	0.8084
49724	Homo sapiens	GSM1499401	ASCL1	NCI-H128	Epithelium	Lung	38.0	0.7412	0.9009999999999999	2592.0	0.0215775	0.787
49725	Homo sapiens	GSM1499402	ASCL1	NCI-H1755	Epithelium	Lung	38.0	0.5955	0.715	1535.0	0.01568475	0.8386331276700001
49726	Homo sapiens	GSM1499403	ASCL1	NCI-H2107	Epithelium	Lung	38.0	0.8569	0.9229999999999999	4797.0	0.03400625	0.7834
49727	Homo sapiens	GSM1499404	ASCL1	NCI-H2107	Epithelium	Lung	37.0	0.8418	0.975	701.0	0.006858499999999999	0.784722222222
49728	Homo sapiens	GSM1499405	ASCL1	HCC4018	Epithelium	Lung	37.0	0.7687	0.769	890.0	0.01168075	0.779786740844
49729	Homo sapiens	GSM1499406	ASCL1	HCC4018	Epithelium	Lung	37.0	0.8078	0.684	46.0	0.00337275	0.6307692307689999
49730	Homo sapiens	GSM1499407	ASCL1	HCC4018	Epithelium	Lung	38.0	0.7596	0.59	460.0	0.00876525	0.74632034632
49731	Homo sapiens	GSM1499408	ASCL1	NCI-H524	Epithelium	Lung	39.0	0.8225	0.9940000000000001	46.0	0.0019835	0.687203791469
49732	Homo sapiens	GSM1499409	ASCL1	NCI-H526	Epithelium	Lung	30.0	0.6338	0.408	14.0	0.0011695	0.4765625
49733	Homo sapiens	GSM1499410	ASCL1	NCI-H526	Epithelium	Lung	33.0	0.7797	0.87	32.0	0.0016985	0.56
49736	Homo sapiens	GSM1501162	CEBPA	Kasumi-1	Myeloblast	Blood	38.0	0.6699	0.903	91.0	0.0025039999999999997	0.91156462585
49737	Homo sapiens	GSM1501163	CEBPA	Kasumi-1	Myeloblast	Blood	37.0	0.7633	0.9620000000000001	1248.0	0.01245225	0.9656
49738	Homo sapiens	GSM1501164	LMO2	Kasumi-1	Myeloblast	Blood	38.0	0.7663	0.9790000000000001	5971.0	0.05058375	0.963
49739	Homo sapiens	GSM1501165	LMO2	Kasumi-1	Myeloblast	Blood	39.0	0.7725	0.9840000000000001	4116.0	0.04129025	0.9626
49740	Homo sapiens	GSM1501166	SPI1	Kasumi-1	Myeloblast	Blood	38.0	0.8307	0.991	11880.0	0.068649	0.9536
49741	Homo sapiens	GSM1501167	RUNX1	Kasumi-1	Myeloblast	Blood	39.0	0.8377	0.995	10493.0	0.0675035	0.9604
49742	Homo sapiens	GSM1503826	SSU72	H1	Embryonic Stem Cell	Embryo	38.0	0.7743	0.9740000000000001	998.0	0.04668875	0.9674
49743	Homo sapiens	GSM1503827	POLR2A	H1	Embryonic Stem Cell	Embryo	38.0	0.8772	0.981	581.0	0.0401885	0.9698
49744	Homo sapiens	GSM1503856	BRD4	None	Fibroblast	None	38.0	0.8934	0.49	88.0	0.01187275	0.7916
49745	Homo sapiens	GSM1503857	BRD4	None	Fibroblast	None	38.0	0.8998	0.813	87.0	0.01123125	0.886756238004
49746	Homo sapiens	GSM1503858	BRD4	None	Fibroblast	None	38.0	0.905	0.87	84.0	0.00732075	0.841293532338
49747	Homo sapiens	GSM1503859	BRD4	None	Fibroblast	None	38.0	0.9118	0.9109999999999999	89.0	0.008773999999999999	0.887228744219
49778	Homo sapiens	GSM1506075	CHD8	None	iPSC	None	38.0	0.8884	0.955	1146.0	0.07793875	0.9574
49781	Homo sapiens	GSM1506078	CHD7	None	iPSC	None	38.0	0.8996	0.986	294.0	0.02012325	0.9048
49798	Homo sapiens	GSM1508941	EZH2	None	Neural Stem Cell	None	38.0	0.8425	0.349	52.0	0.005176	0.413067552602
49801	Homo sapiens	GSM1508944	EZH2	SF7761	Neuron	None	38.0	0.8784	0.436	54.0	0.0119455	0.539027982327
49847	Homo sapiens	GSM1517537	FLI1	SK-N-MC	None	Brain	39.0	0.8438	1.0	1000.0	0.00584825	0.940156114484
49852	Homo sapiens	GSM1517542	WDR5	SK-N-MC	None	Brain	38.0	0.8365	0.898	2132.0	0.0425645	0.9646
49854	Homo sapiens	GSM1517544	FLI1	SK-N-MC	None	Brain	38.0	0.759	1.0	1940.0	0.01256	0.912900959963
49856	Homo sapiens	GSM1517546	FLI1	SK-N-MC	None	Brain	38.0	0.7221	0.9990000000000001	1505.0	0.0165555	0.9050387596899999
